ActiveHand;ConfirmDown;EffectMode;Email;Event;Framecount;HandDwellProgress01;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HmdPosX;HmdPosY;HmdPosZ;HmdRotW;HmdRotX;HmdRotY;HmdRotZ;IsHandPointing;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;PointerForwardX;PointerForwardY;PointerForwardZ;PointerOriginX;PointerOriginY;PointerOriginZ;PointerRotationW;PointerRotationX;PointerRotationY;PointerRotationZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;SessionID;TaskMode;Timestamp;TrackingMode;XRBackend
Right;0;None;anonymous;Sample;10;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0028;0.0082;-0.0027;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.5899;Hands;OpenXR
Right;0;None;anonymous;Sample;11;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0033;-0.0026;-0.0021;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.6099;Hands;OpenXR
Right;0;None;anonymous;Sample;12;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0033;0.0015;0.0015;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.6299;Hands;OpenXR
Right;0;None;anonymous;Sample;13;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0046;-0.0029;0.0007;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.6499;Hands;OpenXR
Right;0;None;anonymous;Sample;14;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0019;0.0011;0.0032;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.6699;Hands;OpenXR
Right;0;None;anonymous;Sample;15;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0014;0.0014;-0.0049;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.6899;Hands;OpenXR
Right;0;None;anonymous;Sample;16;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0013;-0.0012;-0.0004;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.7099;Hands;OpenXR
Right;0;None;anonymous;Sample;17;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0034;0.0005;0.0032;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.7299;Hands;OpenXR
Right;0;None;anonymous;Sample;18;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0047;-0.0044;0.0021;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.7499;Hands;OpenXR
Right;0;None;anonymous;Sample;19;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0002;0.0031;-0.0009;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.7699;Hands;OpenXR
Right;0;None;anonymous;Sample;20;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0002;-0.0006;0.0018;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.7899;Hands;OpenXR
Right;0;None;anonymous;Sample;21;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0008;0.0004;-0.0014;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.8099;Hands;OpenXR
Right;0;None;anonymous;Sample;22;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0062;-0.0044;-0.0001;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.8299;Hands;OpenXR
Right;0;None;anonymous;Sample;23;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0059;0.0057;0.0022;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.8499;Hands;OpenXR
Right;0;None;anonymous;Sample;24;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0033;0.0032;-0.0023;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.8699;Hands;OpenXR
Right;0;None;anonymous;Sample;25;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0002;0.0011;-0.0015;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.8899;Hands;OpenXR
Right;0;None;anonymous;Sample;26;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0036;-0.0005;0.0044;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.9099;Hands;OpenXR
Right;0;None;anonymous;Sample;27;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0023;0.0014;-0.0017;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.9299;Hands;OpenXR
Right;0;None;anonymous;Sample;28;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0001;-0.0036;0.0019;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.9499;Hands;OpenXR
Right;0;None;anonymous;Sample;29;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0055;-0.0001;-0.0037;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.9699;Hands;OpenXR
Right;0;None;anonymous;Sample;30;0.0000;-0.0672;0.3178;0.2108;359.4404;348.6201;358.9719;-0.0672;0.3178;0.2108;0.9950;-0.0040;-0.0992;-0.0094;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0000;0.0014;0.0007;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:18.9899;Hands;OpenXR
Right;0;None;anonymous;Sample;31;0.0000;-0.0675;0.3177;0.2096;359.4104;348.3450;359.0611;-0.0675;0.3177;0.2096;0.9948;-0.0043;-0.1016;-0.0087;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0050;0.0037;0.0021;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.0099;Hands;OpenXR
Right;0;None;anonymous;Sample;32;0.0000;-0.0679;0.3183;0.2077;359.1470;347.8879;359.1655;-0.0679;0.3183;0.2077;0.9944;-0.0066;-0.1055;-0.0080;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0030;-0.0031;-0.0008;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.0299;Hands;OpenXR
Right;0;None;anonymous;Sample;33;0.0000;-0.0679;0.3187;0.2068;359.0392;347.7442;359.1548;-0.0679;0.3187;0.2068;0.9942;-0.0075;-0.1068;-0.0082;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0016;-0.0019;-0.0001;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.0499;Hands;OpenXR
Right;0;None;anonymous;Sample;34;0.0000;-0.0680;0.3190;0.2060;358.8611;347.6039;359.0523;-0.0680;0.3190;0.2060;0.9941;-0.0090;-0.1080;-0.0093;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0009;-0.0026;0.0013;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.0699;Hands;OpenXR
Right;0;None;anonymous;Sample;35;0.0000;-0.0680;0.3189;0.2048;358.7796;347.5091;358.9161;-0.0680;0.3189;0.2048;0.9940;-0.0096;-0.1089;-0.0106;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0013;0.0043;-0.0022;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.0899;Hands;OpenXR
Right;0;None;anonymous;Sample;36;0.0000;-0.0680;0.3189;0.2036;358.8309;347.4363;358.8370;-0.0680;0.3189;0.2036;0.9939;-0.0090;-0.1095;-0.0112;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0001;-0.0042;-0.0006;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.1099;Hands;OpenXR
Right;0;None;anonymous;Sample;37;0.0000;-0.0682;0.3189;0.2023;358.7856;347.4182;358.6259;-0.0682;0.3189;0.2023;0.9938;-0.0092;-0.1097;-0.0131;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0020;-0.0011;0.0003;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.1299;Hands;OpenXR
Right;0;None;anonymous;Sample;38;0.0000;-0.0682;0.3188;0.2006;358.8940;347.4246;358.4627;-0.0682;0.3188;0.2006;0.9938;-0.0081;-0.1096;-0.0144;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0004;-0.0016;0.0009;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.1499;Hands;OpenXR
Right;0;None;anonymous;Sample;39;0.0000;-0.0458;-0.0001;-0.0112;358.9788;0.0406;358.1389;-0.0458;-0.0001;-0.0112;0.9998;-0.0089;0.0002;-0.0162;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0006;-0.0022;0.0040;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.1699;Hands;OpenXR
Right;0;None;anonymous;Sample;40;0.0000;-0.0466;-0.0003;-0.0132;359.0400;0.0761;357.8523;-0.0466;-0.0003;-0.0132;0.9998;-0.0084;0.0005;-0.0187;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0014;0.0019;-0.0038;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.1899;Hands;OpenXR
Right;0;None;anonymous;Sample;41;0.0000;-0.0476;-0.0005;-0.0152;359.0294;0.0825;357.8649;-0.0476;-0.0005;-0.0152;0.9998;-0.0085;0.0006;-0.0186;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0023;-0.0013;-0.0022;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.2099;Hands;OpenXR
Right;0;None;anonymous;Sample;42;0.0000;-0.0487;-0.0009;-0.0175;359.0268;0.0598;357.9319;-0.0487;-0.0009;-0.0175;0.9998;-0.0085;0.0004;-0.0180;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0043;-0.0024;-0.0019;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.2299;Hands;OpenXR
Right;0;None;anonymous;Sample;43;0.0000;-0.0500;-0.0012;-0.0197;359.0229;0.0561;357.9305;-0.0500;-0.0012;-0.0197;0.9998;-0.0085;0.0003;-0.0181;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0018;0.0000;0.0053;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.2499;Hands;OpenXR
Right;0;None;anonymous;Sample;44;0.0000;-0.0513;-0.0013;-0.0221;358.9061;0.0385;357.9353;-0.0513;-0.0013;-0.0221;0.9998;-0.0096;0.0002;-0.0180;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0017;0.0052;0.0012;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.2699;Hands;OpenXR
Right;0;None;anonymous;Sample;45;0.0000;-0.0527;-0.0012;-0.0245;358.7493;359.9766;358.1124;-0.0527;-0.0012;-0.0245;0.9998;-0.0109;-0.0004;-0.0165;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0050;0.0015;0.0059;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.2899;Hands;OpenXR
Right;0;None;anonymous;Sample;46;0.0000;-0.0540;-0.0011;-0.0268;358.3703;359.9048;358.4142;-0.0540;-0.0011;-0.0268;0.9998;-0.0142;-0.0010;-0.0138;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0018;0.0021;0.0044;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.3099;Hands;OpenXR
Right;0;None;anonymous;Sample;47;0.0000;-0.0553;-0.0010;-0.0291;357.9713;359.8043;358.7243;-0.0553;-0.0010;-0.0291;0.9998;-0.0177;-0.0019;-0.0112;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0002;0.0034;-0.0001;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.3299;Hands;OpenXR
Right;0;None;anonymous;Sample;48;0.0000;-0.0566;-0.0005;-0.0314;357.5357;359.6183;359.0802;-0.0566;-0.0005;-0.0314;0.9997;-0.0215;-0.0035;-0.0081;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0003;-0.0039;-0.0003;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.3499;Hands;OpenXR
Right;0;None;anonymous;Sample;49;0.0000;-0.0579;0.0002;-0.0334;357.0537;359.4440;359.2553;-0.0579;0.0002;-0.0334;0.9996;-0.0257;-0.0050;-0.0066;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;-0.0014;0.0022;-0.0022;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.3699;Hands;OpenXR
Right;0;None;anonymous;Sample;50;0.0000;-0.0591;0.0010;-0.0354;356.6278;359.2688;359.3286;-0.0591;0.0010;-0.0354;0.9995;-0.0294;-0.0066;-0.0060;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0015;-0.0031;0.0020;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.3899;Hands;OpenXR
Right;0;None;anonymous;Sample;51;0.0000;-0.0602;0.0017;-0.0372;356.1735;359.1055;359.5053;-0.0602;0.0017;-0.0372;0.9994;-0.0334;-0.0079;-0.0046;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0010;0.0000;0.0018;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.4099;Hands;OpenXR
Right;0;None;anonymous;Sample;52;0.0000;-0.0612;0.0025;-0.0387;355.7463;358.9422;359.7362;-0.0612;0.0025;-0.0387;0.9993;-0.0371;-0.0093;-0.0026;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0035;0.0010;-0.0008;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.4299;Hands;OpenXR
Right;0;None;anonymous;Sample;53;0.0000;-0.0622;0.0033;-0.0401;355.3098;358.8095;359.9471;-0.0622;0.0033;-0.0401;0.9991;-0.0409;-0.0104;-0.0009;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0034;0.0044;0.0001;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;a0248bde-ee32-4aa5-9f6c-20b160393164;OpenLoop;2026-03-23 13:59:19.4499;Hands;OpenXR
